ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
422,2025-03-01 19:03:32,19.6,14.4,5.2
423,2025-03-01 19:03:37,12.2,10.0,2.2
424,2025-03-01 19:03:42,20.0,17.6,2.4
425,2025-03-01 19:03:48,8.2,7.1,1.2
426,2025-03-01 19:03:53,26.0,21.0,5.0
427,2025-03-01 19:03:58,25.2,21.4,3.9
428,2025-03-01 19:04:04,13.3,9.6,3.6
429,2025-03-01 19:04:09,11.2,9.0,2.2
430,2025-03-01 19:04:14,21.5,17.2,4.3
431,2025-03-01 19:04:19,58.0,52.0,6.0
432,2025-03-01 19:04:25,24.4,22.1,2.3
433,2025-03-01 19:04:30,25.7,20.8,5.0
434,2025-03-01 19:04:35,37.5,31.8,5.7
435,2025-03-01 19:04:40,50.5,44.4,5.1
436,2025-03-01 19:04:46,58.0,50.0,7.1
437,2025-03-01 19:04:51,24.0,19.0,5.0
438,2025-03-01 19:04:56,22.0,18.0,4.0
439,2025-03-01 19:05:02,22.5,15.7,5.9
440,2025-03-01 19:05:07,36.1,32.0,4.1
441,2025-03-01 19:05:12,56.5,49.4,7.1
442,2025-03-01 19:05:17,35.9,29.1,5.8
443,2025-03-01 19:05:23,35.1,29.9,5.2
444,2025-03-01 19:05:28,48.0,41.8,5.1
445,2025-03-01 19:05:33,21.2,18.8,2.4
446,2025-03-01 19:05:38,26.0,17.3,6.7
447,2025-03-01 19:05:44,34.5,27.6,6.9
448,2025-03-01 19:05:49,23.2,18.9,4.2
449,2025-03-01 19:05:54,58.8,45.1,10.8
450,2025-03-01 19:06:00,44.9,39.8,5.1
451,2025-03-01 19:06:05,17.9,14.3,2.4
452,2025-03-01 19:06:10,32.3,21.9,7.3
453,2025-03-01 19:06:15,21.0,16.0,5.0
454,2025-03-01 19:06:21,20.0,16.0,4.0
455,2025-03-01 19:06:26,14.6,10.4,4.2
456,2025-03-01 19:06:31,25.5,20.6,4.9
457,2025-03-01 19:06:37,26.5,21.6,4.9
458,2025-03-01 19:06:42,35.9,31.1,4.9
459,2025-03-01 19:06:47,28.7,21.8,5.9
460,2025-03-01 19:06:52,34.7,29.6,5.1
461,2025-03-01 19:06:58,36.4,30.3,5.1
462,2025-03-01 19:07:03,34.3,27.5,4.9
463,2025-03-01 19:07:08,22.8,15.8,5.9
464,2025-03-01 19:07:14,57.8,48.9,7.8
465,2025-03-01 19:07:19,33.7,28.6,5.1
466,2025-03-01 19:07:24,32.7,28.7,4.0
467,2025-03-01 19:07:29,15.5,11.9,3.6
468,2025-03-01 19:07:35,18.6,13.4,5.2
469,2025-03-01 19:07:40,23.8,20.2,3.6
470,2025-03-01 19:07:45,26.8,20.6,6.2
471,2025-03-01 19:07:51,14.6,10.4,4.2
472,2025-03-01 19:07:56,20.8,15.8,5.0
473,2025-03-01 19:08:01,28.9,21.6,4.1
474,2025-03-01 19:08:06,20.4,13.3,7.1
475,2025-03-01 19:08:12,16.5,11.8,3.5
476,2025-03-01 19:08:17,22.5,16.7,4.9
477,2025-03-01 19:08:22,26.0,19.2,5.8
478,2025-03-01 19:08:28,22.8,17.8,5.0
479,2025-03-01 19:08:33,31.3,24.2,5.1
480,2025-03-01 19:08:38,32.0,26.2,5.8
481,2025-03-01 19:08:43,40.2,35.5,4.7
482,2025-03-01 19:08:49,25.0,21.0,4.0
483,2025-03-01 19:08:54,15.1,11.6,2.3
484,2025-03-01 19:08:59,33.7,26.7,6.9
485,2025-03-01 19:09:05,33.0,28.0,5.0
486,2025-03-01 19:09:10,39.4,32.7,6.7
487,2025-03-01 19:09:15,20.6,16.5,4.1
488,2025-03-01 19:09:21,43.4,38.7,4.7
489,2025-03-01 19:09:26,41.4,37.4,4.0
490,2025-03-01 19:09:31,14.4,11.1,3.3
491,2025-03-01 19:09:36,43.1,36.3,6.9
492,2025-03-01 19:09:42,16.7,13.5,3.1
493,2025-03-01 19:09:47,18.2,14.1,4.0
494,2025-03-01 19:09:52,45.4,41.2,4.1
495,2025-03-01 19:09:57,15.3,12.2,3.1
496,2025-03-01 19:10:03,24.0,19.8,4.2
497,2025-03-01 19:10:08,19.8,14.9,5.0
498,2025-03-01 19:10:13,19.4,12.9,4.3
499,2025-03-01 19:10:19,23.8,18.8,5.0
500,2025-03-01 19:10:24,24.2,18.2,6.1
501,2025-03-01 19:10:29,25.0,19.0,5.0
502,2025-03-01 19:10:34,32.7,27.6,5.1
503,2025-03-01 19:10:40,37.4,30.8,6.5
504,2025-03-01 19:10:45,22.8,17.8,5.0
505,2025-03-01 19:10:50,55.6,50.5,5.1
506,2025-03-01 19:10:56,20.2,15.2,5.1
507,2025-03-01 19:11:01,23.3,18.6,3.5
508,2025-03-01 19:11:06,38.6,32.7,5.9
509,2025-03-01 19:11:11,29.3,24.2,5.1
510,2025-03-01 19:11:17,22.1,16.3,5.8
