ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
493,2025-03-01 19:03:26,2.0,0.7,1.4
494,2025-03-01 19:03:32,2.0,0.7,1.4
495,2025-03-01 19:03:37,2.1,0.7,1.4
496,2025-03-01 19:03:42,1.4,0.0,1.4
497,2025-03-01 19:03:47,1.4,0.7,0.7
498,2025-03-01 19:03:53,1.4,0.7,0.7
499,2025-03-01 19:03:58,.7,0.0,0.7
500,2025-03-01 19:04:03,.7,0.0,0.7
501,2025-03-01 19:04:08,1.4,0.7,0.7
502,2025-03-01 19:04:14,.7,0.0,0.7
503,2025-03-01 19:04:19,1.4,0.7,0.7
504,2025-03-01 19:04:24,1.4,0.7,0.7
505,2025-03-01 19:04:30,1.4,0.7,0.7
506,2025-03-01 19:04:35,2.1,0.7,1.4
507,2025-03-01 19:04:40,2.0,0.7,1.4
508,2025-03-01 19:04:45,1.4,0.7,0.7
509,2025-03-01 19:04:51,2.0,0.7,1.4
510,2025-03-01 19:04:56,2.1,0.7,1.4
511,2025-03-01 19:05:01,1.4,0.7,0.7
512,2025-03-01 19:05:07,1.4,0.7,0.7
513,2025-03-01 19:05:12,.7,0.7,0.0
514,2025-03-01 19:05:17,2.0,0.7,1.4
